BURGERUSDT	5.365	5.395	2021-09-03 22:58:41.051875	2021-09-03 23:13:13.254523	5.37	[0.0, 0.0, -0.018535681186273325, -0.18539117538004796, 0.0, 0.0, -0.07429420505201426, -0.05576208178438873, 0.13018411753767084, -0.13001485884102082, -0.07439092430722632, -0.03722315280103815, -0.018618506795761196, -0.13035381750464942, 0.0, 0.2610479209397603, 0.24177050399851033, 0.0, -0.27829313543598666, 0.186046511627903, 0.186046511627903, 0.20465116279069992, 0.0930232558139515, 0.0930232558139515, -0.0930232558139515, 0.0, 0.0, 0.0, -0.07441860465115459, -0.186046511627903, 0.24231127679403355, 0.24231127679403355, 0.24231127679403355, 0.37278657968312345, 0.24231127679403355, 0.24231127679403355, 0.1491146318732527, 0.35414725069897723, 0.35414725069897723, 0.3355079217148144, 0.24231127679403355, 0.24231127679403355, 0.09319664492078086, -0.09319664492078086, 0.18639328984156173, 0.09319664492078086]	[5.395, 5.395, 5.394, 5.384, 5.384, 5.384, 5.38, 5.377, 5.384, 5.377, 5.373, 5.371, 5.37, 5.363, 5.363, 5.377, 5.39, 5.39, 5.375, 5.385, 5.385, 5.386, 5.38, 5.38, 5.37, 5.375, 5.375, 5.375, 5.371, 5.365, 5.378, 5.378, 5.378, 5.385, 5.378, 5.378, 5.373, 5.384, 5.384, 5.383, 5.378, 5.378, 5.37, 5.36, 5.375, 5.37]
PNTUSDT	1.2064	1.2126	2021-09-03 23:07:00.322766	2021-09-03 23:14:32.212771	1.2064	[0.0, 0.024740227610109602, -0.03297881111387402, 0.05773195876289856, -0.461589185624798, 0.1076515402451208, 0.0, -0.0579038795599425, 0.0, -0.45522264525739436, 0.0, 0.10809013053960728, 0.06644518272426361, 0.0, 0.09960159362548703, -0.01658374792702968, -0.10781224083596608, 0.0, 0.04981320049814496, -0.09127873205543945, 0.08305647840532492, 0.008298755186721078, 0.10787486515640667, 0.0]	[1.2126, 1.2129, 1.2125, 1.2132, 1.2076, 1.2089, 1.2089, 1.2082, 1.2082, 1.2027, 1.2027, 1.204, 1.2048, 1.2048, 1.206, 1.2058, 1.2045, 1.2045, 1.2051, 1.204, 1.205, 1.2051, 1.2064, 1.2064]
FISUSDT	2.2048	2.219	2021-09-03 23:02:45.721338	2021-09-03 23:19:39.478226	2.2051	[0.0, 0.0, 0.01802613789995295, -0.18473461295844693, 0.07222498081523152, -0.009021606748160854, 0.17142599359408245, -0.18914658860616895, 0.03158417181790123, 0.0, 0.08119079837617509, -0.08112493239588074, 0.0, -0.14433919711322019, 0.009034239768722467, -0.04968383017163961, -0.004518957024708163, 0.004519161243662642, 0.013556871074164627, 0.05873847822158317, 0.0451569202980307, -0.03159557661927984, 0.004515080368440087, 0.05417851821752078, -0.01804972699787717, 0.221149072527875, -0.22516436999010794, -0.045134500812416045, 0.05418585749120888, 0.018052170773533528, 0.0, 0.0, -0.03158559696778923, 0.05416384563303398, -0.20300446609824183, 0.018081547780488018, 0.0632739763174476, 0.0045167118337945365, 0.027099047016843587, -0.05869869508285903, -0.23041474654378352, -0.02264185119774138, -0.09058791557207281, 0.09973705685013155, -0.17210144927536347, -0.19054532256600948, 0.0499999999999844, 0.14992503748127314, -0.06350934494648384, 0.0, -0.11348161597820912, 0.07725516927971074, 0.11806375442739796, 0.01360667634251383]	[2.219, 2.219, 2.2194, 2.2153, 2.2169, 2.2167, 2.2205, 2.2163, 2.217, 2.217, 2.2188, 2.217, 2.217, 2.2138, 2.214, 2.2129, 2.2128, 2.2129, 2.2132, 2.2145, 2.2155, 2.2148, 2.2149, 2.2161, 2.2157, 2.2206, 2.2156, 2.2146, 2.2158, 2.2162, 2.2162, 2.2162, 2.2155, 2.2167, 2.2122, 2.2126, 2.214, 2.2141, 2.2147, 2.2134, 2.2083, 2.2078, 2.2058, 2.208, 2.2042, 2.2, 2.2011, 2.2044, 2.203, 2.203, 2.2005, 2.2022, 2.2048, 2.2051]
PERLUSDT	0.09962	0.10008	2021-09-03 22:58:41.051598	2021-09-03 23:21:00.883914	0.09983	[0.0, 0.0, 0.0, 0.10991207034372401, 0.11990407673860422, 0.019984012789760437, 0.0, 0.09990009990010276, 0.0199800199800261, -0.10986815821014681, 0.0, 0.009999000099986124, 0.0, 0.0, 0.00999800039991614, 0.0, 0.0, 0.019994001799466286, 0.2398800599700191, 0.01999000499750737, 0.0, 0.0, 0.009993004896568524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009992006394880218, 0.10990108901988109, 0.10990108901988109, 0.10990108901988109, 0.19982016185433682, 0.20981116994704951, 0.11989209711259378, 0.11989209711259378, 0.11989209711259378, 0.11989209711259378, 0.11989209711259378, 0.11989209711259378, 0.19982016185433682, 0.11989209711259378, 0.19982016185433682, 0.11989209711259378, 0.11989209711259378, -0.03996403237086459, 0.1699150424787641, 0.1699150424787641, 0.01999000499750737, 0.0, -0.04996502448287036, 0.04999000199960845, 0.08993704406914446, -0.09984025559105718, 0.0, 0.0, 0.07995202878274098, 0.0, -0.0798881565807975, -0.2798321007395587, 0.0, 0.0, 0.03006614552014657, 0.0, 0.0, 0.0, -0.10019036168720856, 0.09026175910140082, 0.12024048096191894, -0.24019215372296862, -0.010032102728741974, -0.010033109260555959, 0.010034115994377006, 0.02006621852112584, -0.02006219279767893, -0.27089395003510836, 0.1106639839034195, 0.11054165410511405, 0.21080104396707675]	[0.10008, 0.10008, 0.10008, 0.10019, 0.1002, 0.1001, 0.1001, 0.1002, 0.10012, 0.10001, 0.10001, 0.10002, 0.10002, 0.10002, 0.10003, 0.10003, 0.10003, 0.10005, 0.10029, 0.10007, 0.10007, 0.10007, 0.10008, 0.10008, 0.10008, 0.10008, 0.10008, 0.10008, 0.10009, 0.1002, 0.1002, 0.1002, 0.10029, 0.1003, 0.10021, 0.10021, 0.10021, 0.10021, 0.10021, 0.10021, 0.10029, 0.10021, 0.10029, 0.10021, 0.10021, 0.10005, 0.10022, 0.10022, 0.10007, 0.10007, 0.10002, 0.10007, 0.10016, 0.10006, 0.10006, 0.10006, 0.10014, 0.10014, 0.10006, 0.09978, 0.09978, 0.09978, 0.09981, 0.09981, 0.09981, 0.09981, 0.09971, 0.0998, 0.09992, 0.09968, 0.09967, 0.09966, 0.09967, 0.09969, 0.09967, 0.0994, 0.09951, 0.09962, 0.09983]
FTMUSDT	0.9069	0.911	2021-09-03 23:18:08.320729	2021-09-03 23:21:19.056487	0.9071	[0.0, -0.5927552140505018, 0.2981448763250923, -0.066057469998904, -0.011016855789356505, 0.14323490524460983, 0.04400924194080272, 0.07698229407236709, -0.1538461538461613, -0.05502971604665914, -0.3303600925008262, 0.1988730527013616, 0.022053148086886975]	[0.911, 0.9056, 0.9083, 0.9077, 0.9076, 0.9089, 0.9093, 0.91, 0.9086, 0.9081, 0.9051, 0.9069, 0.9071]
AUTOUSDT	1288.9	1293.7	2021-09-03 23:18:08.321405	2021-09-03 23:23:13.294988	1290.4	[0.0, -0.10048697534203868, 0.0, 0.05416279789537435, -0.054133477689259774, -0.023212627669466256, -0.27087686711554837, -0.02328108024211971, 0.0, -0.13195684235038777, -0.023317270324883767, 0.20213014071368549, 0.11637830708355962]	[1293.7, 1292.4, 1292.4, 1293.1, 1292.4, 1292.1, 1288.6, 1288.3, 1288.3, 1286.6, 1286.3, 1288.9, 1290.4]
TFUELUSDT	0.3608	0.3612	2021-09-03 23:14:01.829955	2021-09-03 23:25:47.898934	0.3608	[0.0, 0.0, -0.02768549280178419, 0.02769315978954431, 0.19379844961239712, 0.19379844961239712, 0.19379844961239712, 0.02768549280176882, -0.08303349017437654, 0.027700831024927697, -0.027693159789528937, 0.027700831024927697, 0.0, -0.027693159789528937, 0.13850415512465386, -0.24896265560166306, -0.11092623405434164, 0.13881177123820113, -0.05544774050458372, 0.02773925104021886, -0.02773155851358541, -0.08321775312065657, 0.0, 0.0, 0.0, 0.13881177123820113, -0.05544774050458372, -0.05547850208043772, 0.0, -0.02775464890368831, 0.0, 0.05552470849527428, 0.05549389567147003, -0.08319467554075623, -0.02775464890368831, 0.08328706274291142, -0.05547850208043772, 0.05550929780737662, 0.02773925104021886, -0.02773155851358541, 0.055478502080453115, 0.0, -0.08317161075686788, 0.0, 0.11098779134295546, 0.0]	[0.3612, 0.3612, 0.3611, 0.3612, 0.3619, 0.3619, 0.3619, 0.3613, 0.361, 0.3611, 0.361, 0.3611, 0.3611, 0.361, 0.3615, 0.3606, 0.3602, 0.3607, 0.3605, 0.3606, 0.3605, 0.3602, 0.3602, 0.3602, 0.3602, 0.3607, 0.3605, 0.3603, 0.3603, 0.3602, 0.3602, 0.3604, 0.3606, 0.3603, 0.3602, 0.3605, 0.3603, 0.3605, 0.3606, 0.3605, 0.3607, 0.3607, 0.3604, 0.3604, 0.3608, 0.3608]
AIONUSDT	0.1993	0.1994	2021-09-03 23:14:01.830134	2021-09-03 23:26:36.184447	0.1997	[0.0, 0.0, 0.0, 0.0, 0.1504513540621839, 0.050150451354070584, 0.0, 0.10025062656640499, 0.0, -0.15037593984963532, 0.0, 0.050200803212859815, 0.0, 0.10035122930256182, 0.0, 0.10025062656640499, 0.10025062656640499, 0.10025062656640499, -0.050125313283216406, 0.10030090270812725, -0.050150451354056665, -0.10035122930256182, 0.0, 0.050226017076840275, -0.15060240963855157, 0.0, 0.15082956259426583, -0.10040160642569176, -0.05025125628141545, 0.05027652086476458, 0.100502512562803, 0.0, 0.0, 0.0, 0.050200803212859815, 0.0, -0.05017561465128788, 0.0, 0.0, 0.050200803212859815, 0.20070245860510974, 0.20070245860510974, 0.20070245860510974]	[0.1994, 0.1994, 0.1994, 0.1994, 0.1997, 0.1995, 0.1995, 0.1997, 0.1995, 0.1992, 0.1992, 0.1993, 0.1993, 0.1995, 0.1995, 0.1997, 0.1997, 0.1997, 0.1994, 0.1996, 0.1993, 0.1991, 0.1991, 0.1992, 0.1989, 0.1989, 0.1992, 0.199, 0.1989, 0.199, 0.1992, 0.1992, 0.1992, 0.1992, 0.1993, 0.1993, 0.1992, 0.1992, 0.1992, 0.1993, 0.1997, 0.1997, 0.1997]
